n,r,network_nr,network,gene_tree
140,10,28,"((((t72,(t67,t27)),(((t39,((t109,t111),t19)),(t49,t30)),((t58,t126),t82))),(t133,(((t29,(t20)#H),t51),((t66,t53))#I))),((((((t62,t114),(t9,t34)),((t38,t128),((t118,t52),(t71,(t121,(t37,t113)))))),(((((t21,t76),t45),t3),t40),(((((t41,t25),(t122,t129)),t78),(t81,t86)),(((t28,t140),t124),(((((t13,t80),(t110,t60)),((t132,(t75)#J),(((t26,t115),(t33)#F),(#F,((t136,t139),(t64,t35)))))),(((t102,t79),(#C,t59)),((t84,(t125)#G),t48))),((((((t54,t12),t17),(t7,(t83,t61))),t10),t14),(t108)#B)))))),(((((t46,t70),t47),(t73,(t65,t88))),((t56,t77),(#E,(t55,(t8,t57))))),(((t44,(t91,t98)),t131),t74))),(((t92,(t11,(t90,t18))),t101),(#I,(((t2,((t127,t93),(t69,t32))),((t94,(t138,(t100,(t130)#C))),t43)),(((t116,t97),(#B,(((((t96,(t87,t137)),((t119,t63),(#J,(t68,(#G,t123))))),(#H,(t36,t99))),((t104,t105),(t85,t42))),(#D,((t117,(t103,t89)),((t135,t22),(t112)#D)))))),((t134,((t24,t4),((t5,(#A,t120)))#E)),(((t6,(t16)#A),(t107,((t23,t15),t106))),(t95,(t1,(t31,t50)))))))))))","(((((t67,t27),(((t58,t126),t82),((t49,t30),(t39,(t19,(t111,t109)))))),((((t30,t49),((t19,(t111,t109)),t39)),((t27,t67),t72)),((t72,(t67,t27)),((t49,t30),((((t126,t126),t58),t58),t82))))),(((t53,t66),(t29,t51)),(t133,t133))),((((((t128,t38),(t52,t118)),(((t37,t113),t121),t71)),((t9,t34),(t62,t114))),(((t3,(((t76,t21),t45),t40)),(((t25,(t41,t41)),(t122,t129)),(t81,t86))),((t140,((t28,t28),t124)),(((t14,t14),((((t17,(t12,t54)),(t83,t61)),t7),t10)),((((t26,t33),(((t35,t64),t136),t139)),(((t79,t59),t102),((t125,t84),t48))),(t60,(t110,(t80,t13)))))))),((((t131,((t98,t98),t44)),t74),((((t16,t120),t5),(((t57,t8),t55),(t77,t56))),(((t70,t46),t47),(t73,(t88,t65))))),((t92,(((t18,t90),t11),t101)),(((((t94,((t100,t130),t138)),t43),((t94,(t138,(t130,t100))),t43)),((t2,t2),((t69,t69),t32))),(((t108,(t97,t116)),((((t89,t103),t117),((t135,t22),(t112,t112))),(((((t50,t31),t1),t95),((t107,((t23,t15),t106)),t6)),((t24,t4),t134)))),(((t42,t85),(t104,t105)),((t20,(t99,t36)),((t63,t119),(t68,t123))))))))))"
140,10,29,"((((((((t49,t85),t32),t93),(t55,(t139,t132))),(((t69,t44),((t64,(t12)#D),t140)),((t79,t76),(((t81,(#H,(t94,t87))),(t120,t65)),((((t102,t2),(t38,t13)),(t51,t40)),(((t72,(#G,t46)),t130),(#C,(t15,((t80,(t101,((t113,t138),t125))),(t96)#G))))))))),((((t1,(t5,t6)),t127),(((((((t119,t108),((t20,t97),t117)),t70),(((t90,((t126,t98),t135)),((t118,(t105)#H),((#I,(t77,t134)),((((((t78,t104),(t137,t3)),t129),t37),t43))#F))),t92)),((((t122,(t107,t11)),((t47,(t18,t136)),t83)),(t10,t7)),(((t59,t110),t34),(t99,(t73,t68))))),((((t106,t57),(t75,(t124)#E)),t45),(#F,(#E,(((t112,t31),((t95,(t123)#J),(#B,t22))),((t28,((t54,t39),(t71,t19))),(t115,(t109,((t58,(t131)#A),t36))))))))),t16)),(#J,(((((t62,(t66)#C),((t91,t128),(t33,((t50,t21),(t17)#B)))),t84),(t86,t60)),((((t111,t53),(#A,((t114,t9),(t48,((t100,t30),t26))))),((t116,t61),t24)),(t27,t67)))))),(((t25,t88),(t35,(t82,(t52)#I))),(#D,((t4,(t23,t42)),(t103,(t41,t8)))))),(((t63,t133),(t29,((t14,t56),(t89,t74)))),t121))","(((t63,t133),(((t74,t89),(t56,t14)),t29)),(((((((t93,((t32,(t49,t85)),(t55,(t132,t139)))),((t64,(t140,(t44,t69))),((((t120,t65),(t81,(t94,t87))),((t130,(((t72,t96),t46),(t66,(t80,((((t125,t138),t113),t101),t15))))),(t51,t40))),((((t38,t13),t2),t102),t76)))),(t140,t64)),((t79,t76),((((t66,(t15,((((t101,t125),(t138,t113)),t80),t130))),(t96,(t46,t72))),(t40,t51)),(t2,(t102,(t38,(t13,t13))))))),(t120,(t93,((t132,t139),t55)))),(((t123,((t60,t86),(t84,(t62,((t33,((t21,t50),(t17,t17))),(t91,t128)))))),((t1,(t5,t6)),t127)),((t70,((t108,(t119,t119)),((t97,t20),t117))),(t92,(((t135,(t126,t98)),(((((((t137,t3),(t78,t104)),t129),t37),(t77,t134)),t43),(t118,t105))),(((((t106,t57),t75),t45),(t124,((((t31,t112),t22),t95),((t115,(t109,t36)),(t28,((t71,t19),(t39,t54))))))),(t16,(((((t73,t68),t99),((t59,t34),t110)),(((((t18,t136),t47),t83),(t122,(t107,t11))),(t7,t10))),(((t122,(t11,t107)),(((t18,t47),t136),t83)),(t7,t10)))))))))),((((t88,t25),((t52,t82),t35)),(((t4,(t42,t23)),(t41,t8)),t103)),t12)))"
140,10,30,"((((t41,(t87,(t110,t136))),(((t56,t33),t81),(t42,(((t23,t98),(t75,(t55)#D)),t111)))),((((((t54,t116),((t10,t77))#E),((((t47,(t57,t70)),(t103,((t121,t137),(t120,((t46,t95))#B)))),(t88,(#D,(t64,(t16,t82))))),(t74,t4))),((t21,(t32,t104)),(t62,t109))),(((t14,t117),(t129,t18)),((t34,t68),(t78,(((t89,(#H,t59)),(#C,(t39,t71))),t12))))),(((t3,t113),((t65,t128),(((t31,(t13)#C),t86),t115))),((t124,t130),((t97,(#F,(t99,t27))),(t127,(#G,(t125,((t25,t85),t134))))))))),((((((t80,t139),t45),(t84,((t19,t52),t112))),((t22,(t8,(t2,(t1)#I))),((((t50,t37),(#E,t138)),t63),((t48,t11),t7)))),(((t5,(t24)#A),((t40,t30),(((t67,t79),((t93,t131))#F),(t44,t107)))),((t102,((t36,t135))#J),((t122,t118),(#J,(t26,t49)))))),((((((t38,t133),((t106,t6),(t69)#H)),(((t114,t61),t96),(#B,t66))),(((t9,(((t60,(t51,t100)),(t76,t90)),((t91,(t43)#G),t73))),(#I,t17)),((t101,t123),(t72,t53)))),((((t108,(#A,(t35,t15))),(t140,((t92,t94),t29))),t28),((t119,t126),(t58,((t105,t132),t83))))),t20)))","((((((t119,t126),(t58,(t58,((t83,t105),t132)))),(((((t94,t29),t92),t140),t28),(t108,((t35,t15),t24)))),((((t38,t133),(t6,t106)),((t66,(t114,t61)),t96)),((((t90,t76),(t17,((t53,t72),((t53,t72),t101)))),((t91,t73),t43)),t123))),((((t102,(t135,t36)),((t49,t26),(t118,t122))),(((t8,(t2,t1)),(((t7,t7),(t11,t48)),t63)),t22)),((((t30,t40),(t44,(t107,((t131,t93),(t67,t79))))),t5),(((t84,(t112,(t52,(t19,t19)))),t45),(t80,t139))))),(((t42,((t111,t111),((t75,t55),(t23,t98)))),((t56,t33),t81)),((t21,(t104,t32)),(((((((t18,t129),(t117,t14)),((t117,t14),(t18,t129))),(t68,t34)),((t78,(((t39,(t69,t59)),t71),t89)),t12)),(((((t54,t116),t77),t10),(((t103,((t120,(t46,t95)),(t121,t137))),(t70,t57)),(t88,((t82,t16),t64)))),(t62,t109))),((t74,t4),((((t65,(((t31,t13),t86),t115)),(t113,t3)),(t128,((t97,(t99,t27)),((((t85,t25),t125),t134),t127)))),(t130,t124)))))))"
140,10,31,"(((((((((t67,(#C,(#J,((((t125,(t104)#H),(t51,(t80,t130))),t46),t121)))),t129),(((((t14,(((((t6,t68),(t94)#G),t23),t95),(t47,t25))),(((((t63,t40),t113),(t106,(t88)#F)),t84),(t118,t36))),(((t37,(t59)#I),(t57,(t75,t116))),(t28,t139))),((((t134,t119),(t53,t70)),(((t17,(t45,t9)),t29),((t71,(t43,(#H,t78))),((t140,((t109,t48),((t86,t128))#E)),(t1,t72))))),t114)),((t49,t137),t50))),(((t107,t124),(((t111,t74),(t66,t102)),t54)),(t98)#B)),((t126,t13),((t73,(t34,t99)),(((((t20,(t96,t117)),t122),(t64,t97)),((t3,t41))#A),(t93,(t56,((t27,(t15)#C),(#F,t12)))))))),((((t58,(t138,((t61,t83),t69))),(((t22,t103),t92),((t112,t120),(t52,(t110,t39))))),t127),((((t55,(t79)#J),((t91,t4),(t44,t77))),(t115,(t76)#D)),((t89,(t21,t123)),(((t87,t11),(#E,(t10,t7))),((t60,t100),(#G,((t42,t30),t136)))))))),(#I,((((t5,(#B,((t65,t131),(t108,(t82,t19))))),(((t81,t132),t26),t35)),t32),(#D,((t2,t16),(t31,t85)))))),t101),(#A,((((t24,t18),t135),t8),((t33,((t62,t38),t90)),(t133,t105)))))","(((t41,t3),((t8,(t135,(t24,t18))),(((t90,(t38,t62)),t33),(t105,t133)))),(((((((t81,t132),(t26,t26)),t35),(t5,(((t19,t82),t108),(t65,t131)))),t32),((t16,t2),t31)),(((t127,((((t103,t22),t92),((((t138,t83),t58),t69),t61)),((t120,t112),((t110,t39),t52)))),((((t123,t21),t89),(((t11,t87),((t10,t7),t86)),((t60,t100),((t30,t42),t136)))),(((((t44,t77),(t4,t91)),t115),(t79,t55)),t76))),((t13,t126),((((t99,t34),t73),((t56,(t27,t12)),(((t64,t97),(t96,(t117,t20))),t122))),((t129,(((t15,(t46,(((t80,t130),t51),(t104,t125)))),t121),t67)),(((((t114,((t45,t9),(t17,(((t134,t119),(t70,t53)),(((t72,t1),((t48,t109),t140)),(t71,(t43,t78))))))),t29),(((t59,t37),((t75,t116),t57)),(t139,t28))),((((((t68,t6),t94),t23),t95),((t25,t47),((((t63,t40),t113),(t84,(t88,t106))),(t118,t36)))),t14)),(t50,(t49,t137)))))))))"
140,10,32,"((((((t89,t78),((t123,#I),(#E,t109))),(#C,t24)),((t76,t51),((t30,t40),t118))),((t35,(t102,t113)),(((t53,t71),t87),t43))),(((((t80,(t99,t85)),(t72,t6)),(((t93,((t14,(t82,(#G,t116))),((t56,(t112)#J),t133))),(((t121,(#B,((t54,t111),t59))),(t10,t20)),((((((t101,(((t73,(#D,t41)),t58),t137)),t44),((t1,t25),(t91,t90))),(t29,((t128,t22),((t21,t98),((t66,t47))#B)))),(#H,((t103,t125),(t117,t48)))),(((t92,t115),t38),((((t45,t26),((t50,t130))#C),t136),t16))))),(#A,(((t27,t75),(((t64,t88),(t36,t132)),(#J,((t104,(t131,((t97,((t42,t135),t83)),(t60)#H))),((t94,t62),t12))))),(((t31,(t34,t108)),(t13,((((t70,t100),t5),(t127,(t138,(t68,(t79)#E)))),(((t140)#G,t124),t28)))),((t110,(t134)#I),t63)))))),(((t46,t4),((t3,t114),t107)),(t32,t18))),((((t15,(t77,(t23,t55))),(t7,(t49)#D)),(t39,(t67,(t11)#F))),((((t9,t120),((t84,t106),((((t95,t65),t122),(t86)#A),t52))),(((t105,t61),t33),t8)),(#F,(((t139,t129),(t126,(((t69,t81),(t119,(t37,t2))),t19))),((t74,t17),(t57,t96))))))))","(((t43,(t50,t130)),(((((t53,t71),t87),((t113,t102),(t76,(t51,t24)))),((t118,t30),t40)),t35)),(((((((((t19,((t2,t119),t37)),(t69,t81)),((t81,t69),(((t2,t37),t119),(t81,t69)))),t126),((t139,t129),(t74,t17))),(((t36,t132),(t64,t88)),((t12,(t62,t94)),(((t60,t131),(t97,(t83,(t135,t42)))),t104)))),((((((((t46,((t107,t114),t3)),t32),(t80,((t85,t99),(t72,t6)))),t18),(((t6,t72),(t80,(t85,t99))),(t80,(t85,t99)))),(t27,t75)),((t31,(t34,t108)),(t13,((t124,t28),(((t127,(t68,t138)),(t100,t5)),t70))))),(t63,((((((t103,t125),(t48,t117)),(((t91,t90),((t1,t25),(t25,t1))),((t58,((t41,t73),t137)),t101))),(t44,((t29,t29),((t22,t128),(t21,t98))))),((t93,(((t116,t140),t82),t14)),(t133,(t56,t112)))),((((t16,(t20,t10)),((t92,t115),t38)),(t136,t45)),(t121,((t111,(t54,t59)),(t66,t47)))))))),((((t77,(t23,t55)),(((((t49,t49),t11),t7),t67),t39)),(t57,t96)),t4)),(t32,t18)))"
140,10,33,"(((((((t40,((t24,(t11,t7)))#G),t110),t106),(t77,(((t101,t125),(#F,t49)),(((t1,t95),(t50,t126)),t44)))),t23),t4),(((((((((((t109,((t136,t96),(t73)#A)),t78),((t124,(t97)#E),t108)),((t57,t86),t139)),((((t3,t15),(t42,t134)),((((t88,t118),(t8)#I),(((t105,t69),t127),t83)),t79)),(((((t114,(t117)#B),(t91,t18)),(((t19,t100),(t111,t27)),(t6,(t58,t135)))),(t47,t35)))#D)),(#A,((t32,t55),(#E,(t68,t92))))),((t89,((t102,t38),(t43,t137))),(t62,t5))),((((t93,(t112,t87)),((t59,t12),(((t60,t34),t20),t119))),(t21,t99)),((((t122,(t33,t31)),((t22,t80),(#C,t25))),(t65,t41)),(t36,(t71,((t85,t39),(t61,t10))))))),((t26,t28),(t94,(t132)#J))),(((((t72,(t14,t98)),((t121,t13),t138)),(t130,(t46,(t48,t128)))),((t37,t16),((t56,(t133,(#G,((t115,t81),t75)))),#H))),(#B,((t29,t140),(#J,(#D,(((t54,((t129,((t63,t64),#I)),((t107,t104),t30))),(t131,(t76)#H)),t103))))))),(t45,((((((t74,t84),t2),(t123,t82)),(t52)#C),(t70,t120)),(((t51,(t9,(t116)#F)),(t66,t53)),(((t17,t67),t90),t113))))))","((t4,((((t23,(t77,t106)),t110),(((t116,t49),(t125,t101)),(((t1,(t50,t126)),t95),t44))),(t7,(t24,(t11,t40))))),((t45,((t120,t70),(((((t90,(t67,t17)),(((t67,t17),t67),t17)),((t53,(t9,t51)),t66)),t113),t90))),(((((((t36,(((t71,(t61,t10)),t36),(t39,t85))),((t85,t39),((t61,t10),t71))),((t122,t31),t33)),(t41,t65)),((t99,t21),((((t59,t12),((t34,t60),t20)),(t93,(t87,t112))),t119))),(((t140,t29),t117),((t103,t103),((t63,((((t64,t64),t129),t30),(t107,t104))),((t54,t131),t76))))),((((((((t42,t134),(t83,(t69,(t105,t127)))),(t47,t35)),((((t58,t135),(t111,t27)),(t19,t100)),t6)),(t114,(t91,t18))),(((t78,(t109,(t136,(t96,(t136,t96))))),((t86,t57),t139)),((t124,t97),t108))),(((t32,t55),(t68,t92)),(t73,t73))),(((t94,t132),(t26,t28)),((((((t38,t102),t38),t102),(t137,t43)),t89),(t5,t62)))))))"
140,10,34,"(((((t22,(t66,t86)),(t15,t68)),(((t125,(#C,((t131,(t38,(t41,t92))),(((t21,(t18,(t31,t89))),t37),(t127,t113))))),((t36,(#I,t134)),(((t95,t46),(t109)#J),(t77,(t4,(t116)#F))))),(#A,(t19,t135)))),(#D,((((t81,((t76,(t50)#I),t88)),(t57,((t100,t12),t35))),t49),(t118,t33)))),(((((((((t47,(t106,t30)),(#B,t75)),(t132,t80)),(t24,t3)),((t124,(t23,t139)),((t74,(t42,t7)),t54))),((((t28,t114),((t91,(t111)#E),t105)),t6),((((((t122,t17),(t40,t58)),(t108,t102)),(t120,(t83,(t112,t99)))),(((t123,t79),t101),((((t13,t51),(t84)#C),t44),((((t104,t98),t53),t1))#D))),((t138,t129),(((t52,t103),(t107,(#J,((t137,t59),t119)))),t39))))),(((t60,(((((t34,t94),(#H,(#F,(t85,(t128,t115))))),t43),((((((t93,t67),(#E,t25)),((t48,((t10,t11),t97)),t8)),t69),(t96,t61)),((t16,(#G,t140)),t26))),t62)),(((t64,t133),((t63,(t27)#H),t71)),((t45,t65),(t20,t2)))),(((t29,((t5,t136),t121)),((t32,t72),(t55,(t73)#B))),(((t87,t56),((t130,t9),(t78,t14))),(t117,t126))))),((t70,(t82)#G))#A),(t90,t110)))","(((t70,t82),(t82,t70)),((((t82,t70),((((((t60,((((t65,t45),(t2,t20)),(t133,t64)),(t63,t71))),((t43,(t16,t140)),(((t96,t61),(((t48,(t97,(t10,t11))),t8),(t25,(t67,t93)))),t26))),((t34,t94),((t116,(t85,(t115,t128))),t27))),t62),(((t117,t126),((t56,t87),((t9,t130),t78))),((t73,t55),((t32,t72),((t121,(t5,t136)),t29))))),(((t80,t132),(((t30,t106),t47),t75)),((t3,t24),(((t139,t23),t124),(((t74,t42),t7),t54)))))),(t90,t110)),((t110,t90),((((t3,(t24,t24)),((((t47,(t30,t106)),t80),t75),(((t124,(t23,t139)),(((t42,t7),t74),t54)),(((t23,t139),t124),((t7,(t42,t74)),t54))))),((((((t103,t52),(t107,((t137,t59),t119))),t39),((t129,t138),(t129,t138))),(((((t17,t122),(t58,t40)),(t102,t108)),((t83,(t112,t99)),t120)),((t101,(t79,t123)),((t51,t13),t84)))),(((((t105,t111),t91),(t114,t28)),t6),((((t91,t111),t105),(t114,t28)),t6)))),((((((t62,t43),((((t61,t96),((t8,(((t11,t10),t97),t48)),(t25,((t67,t93),(t67,t93))))),t69),(t26,(t16,t140)))),((t34,t94),(t27,(((t115,t128),t85),t116)))),t60),((((t20,t2),(t45,t65)),((t63,t63),t71)),(t133,t64))),((((t73,t55),(t29,(t121,(t136,t5)))),(t32,((t72,t72),t32))),((t117,t126),((t56,t87),(t9,(t130,(t78,t14)))))))))))"
140,10,35,"(((t25,(t139,t16)),(#I,((((((t23,t26),((t6,t19),(((t52,t134),t68),(t8,t63)))),(((t120,t88),(((((t48,t85),((t69,((t102,(t132)#G),t105)),(t12,t24))),(t129,t72)),((t121,t66),(((t103,t61),t115))#D)),(t111,(t107,(t95,(t140,t84)))))),(t54,(t65)#A))),(t59,((t133,t57),(t67,t135)))),(t119,(t116,t10))),(#E,(((((t87,t106),t35),(((t42,t112),t51),((t130,t46),(t14)#I))),((t136,t79),(t90,t80))),((t13,t89),(t104,(t123)#B))))))),(#F,(((((((t3,(t101,(t128)#C)),(t126,(t113,t62))),(t55,(t99)#E)),((t125,t117),(t81,(((t100,t114),t118))#F))),((((t110,t108),((t138,t98),(t43,t32))),((t22,t76),(t73,t58))),(t15,t5))),(((t60,t37),(t44,(t4,(t34,t40)))),(#D,(((t71,(#J,(t92,t78))),t82),((t50,t70),((t28,(t29,t94)),t27)))))),(#A,(#B,(((t38,t11),((t91,((t31,t53),((t30,(#G,t33)),t131))),((t124,(t2,(t77,t74))),((((t127,(t7)#H),(t1,t41)),(t20,(#H,(#C,((t56,(t96)#J),(t109,t122)))))),((t137,t39),t93))))),(((t45,(t9,t83)),((t86,t97),((((t49,t64),t47),t75),(t21,t36)))),(t18,t17))))))))","(((((t90,(t80,t79)),t136),((t89,t13),t104)),(t118,(t114,t100))),(((t65,(((((((t39,t137),t93),((t20,((((t128,(t56,t96)),t122),t122),t109)),((t41,t1),t127))),(((t77,t74),t2),t124)),(((t91,t31),(t38,t11)),(t131,((t30,t33),t132)))),((t17,(t18,(t83,t9))),((t36,t21),((t75,((t64,t47),t49)),(t97,t86))))),t123)),((((((t37,((t4,(t40,t34)),t44)),(((t70,t50),(t82,(t71,(t78,t92)))),(t115,(t103,t61)))),((((t44,((t34,t4),t40)),(t60,t37)),(((t103,t103),t61),t115)),((t50,t70),(((t29,t94),t28),t27)))),((((t125,t117),t81),((t101,t3),((t126,t62),t113))),(t99,t55))),(t15,t5)),(((t92,t78),t71),t82))),(((((t106,t35),t87),((t87,t35),t106)),(((t130,(t46,t130)),t46),((t51,t112),t42))),((t120,t88),((((t19,t6),(t23,(t26,t26))),((((t66,t121),(((t48,t85),((t24,t12),((t102,t105),t69))),(t72,t129))),(t111,((t107,t95),(t84,t140)))),t54)),((t119,(t10,t116)),(t14,(t25,(t16,t139)))))))))"
140,10,36,"((((t89,((t110,t79),t47)),(((((t84,t114),t130),t67),(#G,(t28,t112))),(((t7,((t5,(t125,t29)),t31)),t128),(#I,((((t21,(t135,t64)),(#A,(t83,(t107)#B))),(t33)#D),(((t43,t134),t98),t26)))))),((t63,t52),(((((t78,t4),(t12)#J),(((t72,t136),t36),t86)),((t85,t69),((t99,t77),t65))),((t131,t18),((t88,(t127,(t70)#G)),t51))))),((((((((((t27,t35),(#J,((t8,(t56,((t120,(t11,t94)),t42))),(t97,t37)))),t59),((t34,((((t113,t38),t25),t90),(t53,((t108,(t57,(#H,t13))))#F))),(t50,(((t115,t23),(t41,t87)))#I))),t118),(((t1,t81),(t132,(t116,(t123,t82)))),((t137,t45),t40))),((t74,t138),((t122,(t30,t105)),t9))),(#F,((t66,((t62,t73),(t101,t58))),((t10,t111),t46)))),(((t60,(t71,((t95,t109),t106))),((((t55,t32),(t15)#C),(t22,t44)),(t20,(t49,t48)))),(#B,(((t3,(t93,t103)),((t19,t76),t80)),(#C,(((t133,t129),(t61,t16)),((((((t14,t24),(t126)#H),(#D,t39)),(t124,(t2,t140))),t92),t6))))))),((((t75,(#E,t100)),(t102,t121)),(t17,(t54,(t119,(t104)#A)))),((t117,t139),((t91,t96),(t68)#E)))))","((((t89,(t47,(t110,t79))),(((((t130,(t84,t114)),t67),(t112,t28)),(t128,(t7,((t5,t125),t31)))),((t26,((t134,t43),t98)),(((t21,t64),t135),(t104,t83))))),(((t51,(t88,t127)),(t18,t131)),(((t69,t85),(t65,(t77,t99))),(((t4,t78),t12),((t36,(t72,t136)),t86))))),((((((t59,(((((t35,t27),(t37,t97)),t56),(t37,t97)),(t120,((t11,t94),t42)))),t8),t118),((t50,(t87,t41)),(((((t108,t53),t57),t13),(((t113,t38),t25),t90)),t34))),(((t40,(t45,t137)),(t81,t1)),(t132,((t123,t82),t116)))),((((((t140,t2),t124),(t92,t6)),((t126,(((t14,t14),t24),t24)),t39)),((((((t133,t129),(t61,t16)),((t61,t16),(t133,t129))),t6),((t6,(t92,((t140,t2),t124))),((t33,t39),(t126,(t14,t24))))),((((t39,t33),((t24,t14),t126)),((t2,t140),t124)),t92))),(((((t74,t138),((t30,t105),t122)),t9),(((((t73,t62),(t58,t101)),t66),((t10,t111),t46)),(((t17,(t119,t54)),((t100,(t75,t75)),(t121,t102))),(((t96,t68),t91),(t139,t117))))),(((((t20,(t48,t49)),((t44,t22),(((t32,t55),t15),((t15,(t44,t22)),(t55,t32))))),((t71,(t106,(t95,t109))),t60)),(((t20,(t48,t49)),(t60,(t71,(t106,(t109,t95))))),((t55,t32),t15))),((t107,((t3,t3),(t103,t93))),((t76,t19),t80)))))))"
140,10,37,"(((((((t105,(#I,(t45,(#C,t85)))),((t111,(t112,t62)),((t108,t4),(t136,t104)))),((t119,t95),(t26,(t37,(t73,(((t91,t9),(t115,t122)),t132)))))),(((t57,(t47,((t89,(t27,(t29)#A)),((t18,(t121)#G),t124)))),((t51,t67),(((t93,(t94,t69)),t8),(t5,t107)))),t140)),((t2,t127),(#D,((((t25,t82),t135),t117),t61)))),((((((t50,t101),t102),(t74,t125)),(((t17,t137),(t13)#F),t39)),(t12,(t24)#D)),(((t14,((t130,t103),(t123,t90))),t79),(t35,t52)))),((((((t84,(t126,t16)),t97),t100),(((t88,t118),(((t66,(t113,t23)),(t70,(t31,t133))),(((t110,((t54,t83),t30)),(t3,t64)),(t53,(((((t139,t134),(#H,(t81,t71))),t48),(#B,(t46,t63))),(t42,(t10,(#F,t109)))))))),(((((t21,t58),(t92,t38)),(t120,(t44)#I)),(t34,t28)),(((((t138,(t49)#C),t106),(t76)#J),((((t99,(t6,t98)),t11),(#A,t7)),t19)),((((#J,((t78,(t87,(t86)#B)),(t77)#E)),((((t20,t59),t96),(t116,t75)),#E)),(t15,(((t1,(t80)#H),((t131,t32),(t114,t55))),t128))),(t72,t129)))))),(t40,(t36,t65))),((t56,t33),((t68,(#G,t60)),((t41,t22),t43)))))","(((((t35,t52),((t79,((t103,t130),(t90,t123))),(((t17,t137),t39),(t102,(t101,t50))))),(t12,t24)),(((((t2,t127),(t127,t2)),((t135,((t25,t82),t117)),t61)),((((t45,(t49,t85)),t105),(((t4,t108),(t104,t136)),(t111,(t62,t112)))),((((t73,(((t9,t91),(t115,t122)),t132)),t37),t26),(((t119,t95),t95),t119)))),((((((t124,(t18,t121)),(t89,(t27,t29))),t47),t57),(((t8,(t93,(t69,t94))),(t107,(t5,t5))),(t67,t51))),t140))),(((t40,(t36,t65)),((t100,(t97,((t126,t16),t84))),(((t118,t88),(((t110,(t30,(t83,t54))),(t64,t3)),((t53,((t42,((t10,t109),t13)),(((t63,t46),((t81,(t71,t80)),(t134,t139))),(t48,t48)))),((t113,t23),t66)))),(((((t7,(t11,(t99,(t98,t6)))),t19),(t106,(t138,t76))),((t34,t28),(t129,((t72,(((t87,t86),t78),(t77,((t96,(t20,t59)),(t116,t75))))),(((t1,((t32,t131),(t55,t114))),t128),t15))))),(((t58,t21),(t44,t120)),(t92,t38)))))),((t56,t33),((t43,(t41,t22)),(t68,t60)))))"
